I,J,K,CKT,CW,CZ,CM,MAG1,MAG2,NMETR,NAME,STAT,O1,F1,O2,F2,O3,F3,O4,F4,VECGRP,R1_2,X1_2,SBASE1_2,R2_3,X2_3,SBASE2_3,R3_1,X3_1,SBASE3_1,VMSTAR,ANSTAR,WINDV1,NOMV1,ANG1,RATA1,RATB1,RATC1,COD1,CONT1,RMA1,RMI1,VMA1,VMI1,NTP1,TAB1,CR1,CX1,CNXA1,WINDV2,NOMV2,ANG2,RATA2,RATB2,RATC2,COD2,CONT2,RMA2,RMI2,VMA2,VMI2,NTP2,TAB2,CR2,CX2,CNXA2,WINDV3,NOMV3,ANG3,RATA3,RATB3,RATC3,COD3,CONT3,RMA3,RMI3,VMA3,VMI3,NTP3,TAB3,CR3,CX3,CNXA3
32494,32302,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.0001,0.190476,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,54.28,54.28,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
32302,32962,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.0001,0.481905,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,53.23,53.23,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
24191,24192,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.0001,0.028996,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,1064.67,1277.61,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
18354,24192,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.0001,0.013147,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.05,0.0,0.0,1064.67,1277.61,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
24085,24192,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.0001,0.000737,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.01875,0.0,0.0,1064.67,1277.61,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
24085,24194,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.0001,0.000777,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.01875,0.0,0.0,1064.67,1277.61,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
24193,24194,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.0001,0.028688,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,1064.67,1277.61,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
18354,24194,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.0001,0.013009,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.05,0.0,0.0,1064.67,1277.61,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
34904,34903,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.0001,0.0003,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,12.36,12.36,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
34904,34903,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.0001,0.0003,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,15.21,15.21,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
24341,24411,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.0001,0.03,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,949.65,949.65,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
24342,24411,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.0001,0.03,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,949.65,949.65,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
24343,24419,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.0001,0.03,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,949.65,949.65,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
24418,24417,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.0001,0.03,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,949.65,949.65,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
24344,24421,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.0001,0.03,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,949.65,949.65,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
30907,30905,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.0001,0.003,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,40.68,40.68,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
39001,39002,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.015,0.35,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,23.77,23.77,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
35021,34764,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.0001,0.666667,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,21.29,21.29,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
24015,24011,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.0001,0.03385,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,459.52,459.52,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
35015,34768,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.0001,0.566667,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,21.29,21.29,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
34002,33964,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.002183,0.08955,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,95.06,104.57,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
31750,31467,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.0001,0.3,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,23.77,23.77,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
39162,39161,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.02225,0.666667,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,19.01,19.01,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
39084,39083,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.0001,0.583333,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,19.01,19.01,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
39219,39218,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.0001,0.666667,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,20.91,20.91,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
35091,34976,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.0001,0.666667,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,19.01,19.01,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
35083,34791,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.0158,0.5998,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,23.77,23.77,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
39181,39182,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.0158,0.5998,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,19.01,19.01,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
31952,31955,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.0001,0.03,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,15.21,15.21,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
39611,39602,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.0001,0.767122,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.078947,0.0,0.0,11.41,11.41,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
35010,34873,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.0001,0.4,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,19.01,19.01,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
34884,35085,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.010909,0.363636,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,19.01,19.01,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
34323,30764,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.003697,0.121606,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,104.57,104.57,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
28237,28239,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.0001,0.6,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,23.77,23.77,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
34309,34195,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.0001,0.2,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,38.02,38.02,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
34216,34217,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.0003,0.0003,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,9.98,9.98,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
180192,30701,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.0001,0.101587,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,399.25,439.18,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
33310,30701,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.0001,0.005159,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.01401,0.0,0.0,399.25,439.18,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
33310,30702,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.0001,0.004861,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.01401,0.0,0.0,399.25,439.18,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
33461,30702,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.0001,0.100099,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,399.25,439.18,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
33310,30704,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.0001,0.004028,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.001286,0.0,0.0,399.25,439.18,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
33462,30704,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.0001,0.059167,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,399.25,439.18,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
33357,33310,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.001017,0.058667,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.025,0.0,0.0,95.06,104.57,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
33357,33310,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.00167,0.04171,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.025,0.0,0.0,95.06,104.57,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
34968,34969,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.0003,0.03,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,15.21,15.21,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
34968,34969,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.0003,0.03,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,15.21,15.21,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
34677,34419,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.024,0.59375,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,23.77,23.77,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
35014,35019,0,1 ,1,1,1,0.0,0.0,2,            ,1,1,1.0,0,0.0,0,0.0,0,0.0,            ,0.0001,0.475,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,21.86,21.86,9999.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1,0.9,1.1,0.9,33,0,0.0,0.0,0
