I,ID,PG,QG,QT,QB,VS,IREG,MBASE,ZR,ZX,RT,XT,GTAP,STAT,RMPCT,PT,PB,O1,F1,O2,F2,O3,F3,O4,F4,WMOD,WPF
178638,1 ,10.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,20.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178639,1 ,10.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,20.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178640,1 ,10.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,20.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178641,1 ,20.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,40.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178642,1 ,10.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,20.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178643,1 ,10.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,20.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178644,1 ,7.5,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,15.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178645,1 ,10.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,20.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178646,1 ,1.5,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,3.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
43380,1 ,40.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,50.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178647,1 ,5.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,15.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
21195,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,2000.0,-2000.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178648,1 ,42.5,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,85.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178649,1 ,2.5,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,5.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178650,1 ,25.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,50.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
18796,1 ,-82.5,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,300.0,-300.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
54192,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,782.0,-782.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
8883,1 ,15.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,50.0,-50.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
104496,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,79.0,-79.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
19017,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,201.0,-201.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
5883,1 ,-1.25,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,35.0,-35.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
7988,1 ,-4.4,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,225.0,-225.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
88246,1 ,8.4,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,75.0,-75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178651,1 ,10.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,20.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178652,1 ,6.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,11.4,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
22451,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,9999.0,-9999.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
22450,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,9999.0,-9999.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178653,1 ,3.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,4.6,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178654,1 ,4.75,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,9.5,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
94650,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,175.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178655,1 ,27.5,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,55.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178656,1 ,27.5,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,55.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
25626,1 ,5.07,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,10.2,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178657,1 ,10.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,20.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178658,1 ,5.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,7.5,-7.5,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178659,1 ,10.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,20.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178660,1 ,5.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,10.0,-10.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178661,1 ,5.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,10.0,-10.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178662,1 ,5.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,10.0,-10.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
22342,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,500.0,-500.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
22360,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,500.0,-500.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
23307,1 ,1.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,2.0,-2.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
22715,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,9999.0,-9999.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
22717,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,9999.0,-9999.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
23701,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,9999.0,-9999.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178663,1 ,25.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,74.8,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178664,1 ,11.4,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,19.7,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178665,1 ,2.47,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,5.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178666,1 ,2.49,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,5.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178667,1 ,3.36,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,6.8,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178668,1 ,2.84,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,5.7,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178669,1 ,65.5,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,131.1,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
76674,1 ,20.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,77.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178670,1 ,10.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,20.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178671,1 ,10.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,20.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178672,1 ,10.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,20.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
55394,1 ,30.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,80.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178673,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,2.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178674,1 ,2.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,4.4,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178675,1 ,10.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,20.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178676,1 ,20.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,40.0,-40.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
10318,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,20.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178677,1 ,52.75,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,105.5,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178678,1 ,52.75,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,105.5,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178679,1 ,52.75,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,105.5,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178680,1 ,52.75,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,105.5,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178681,1 ,52.75,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,105.5,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178682,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,250.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
70344,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,10.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178683,1 ,50.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,100.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
62338,3 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,33.0,-0.28,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
62338,4 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,13.5,-0.27,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178684,1 ,10.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,20.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178685,1 ,10.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,128.7,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178686,1 ,10.8,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,21.6,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178687,1 ,21.6,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,43.2,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178688,1 ,10.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,105.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178689,1 ,10.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,100.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178690,1 ,1.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,2.0,-2.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178691,1 ,10.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,150.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
51313,2 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,90.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178692,1 ,30.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,200.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178693,1 ,1.4,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,2.8,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178694,1 ,25.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,100.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178695,1 ,10.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,20.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
24160,1 ,1.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,1.3,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178696,1 ,15.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,19.9,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178697,1 ,125.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,250.0,-250.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178698,1 ,10.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,150.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178699,1 ,10.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,100.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178700,1 ,10.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,20.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178701,1 ,50.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,100.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178702,1 ,41.325,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,82.65,-70.6,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178703,1 ,37.5,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,64.82,-16.5,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
22894,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,9999.0,-9999.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178704,1 ,62.5,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,125.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178705,1 ,62.5,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,62.5,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178706,1 ,65.55,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,131.1,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178707,1 ,0.5,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,1.0,-1.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178708,1 ,25.4,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,50.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178709,1 ,25.4,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,50.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
70344,2 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,50.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178710,1 ,15.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,30.0,-30.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
42375,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,3850.0,-3850.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178711,1 ,62.5,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,125.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178712,1 ,50.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,100.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178713,1 ,40.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,80.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178714,1 ,35.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,70.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178715,1 ,17.5,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,35.0,-35.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178716,1 ,20.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,40.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178717,1 ,13.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,26.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178718,1 ,6.8,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,13.6,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178719,1 ,1.3,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,2.6,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178720,1 ,28.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,56.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178721,1 ,28.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,56.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
27985,3 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,250.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178722,1 ,23.006,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,47.49,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178723,1 ,7.2,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,14.4,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178724,1 ,31.25,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,62.5,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178725,1 ,7.7,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,13.98,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178726,1 ,10.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,20.0,-20.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178727,1 ,7.5,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,15.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178728,1 ,2.5,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,5.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178729,1 ,35.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,70.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178730,1 ,57.5,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,115.0,-115.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178731,1 ,57.5,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,115.0,-115.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178732,1 ,31.5,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,63.0,-63.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178733,1 ,75.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,150.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178734,1 ,62.5,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,125.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178735,1 ,62.5,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,125.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178736,1 ,50.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,100.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178737,1 ,50.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,100.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178738,1 ,50.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,100.0,-100.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
26888,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,300.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
21087,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,101.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178739,1 ,1.75,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,3.5,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178740,1 ,2.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,4.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
178741,1 ,1.75,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,3.5,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
